,链接,标题,作者,日期,评论,回复
561,https://tieba.baidu.com/p/5601697033?pn=1,具有自省能力的程序,建设西路东口,,"（2）按钮单击事件 改变文字颜色
恢复原状态，然后点击按钮6，文本区域1的字体颜色变为红色。
按钮6和刚才的按钮5一样，用户点击按钮事件和文本框事件都被记录到意识存储区。只不过这一次改变的是文本的颜色，而不是文字内容。

查看意识存储区，如图所示，可以看到系统知道文本区域1的文字颜色变成了红色。
注：在后面“意识的控制功能”这一小节内容中，按钮6事件被看作对照组。


（3）列表项点击事件设置一个列表框，里面有两个选项——听见汽车鸣笛声、内脏活动，前者是有意识活动，后者是无意识活动。


我们点击“听见汽车鸣笛声”，文本区域2的文字便变成了“避让车辆”。
注：整个操作过程是有意识的，系统记录下了用户的操作过程和结果。

点击“内脏活动”，文本区域2的文字内容便变成了“不能意识到内脏感觉信号”。
注：这个过程是无意识的，系统不知道发生了什么。

查看意识存储区，可见系统只记录下了【用户点击列表的0项】这个事件以及其结果。
注：列表项是从0开始计数的，本程序中的0项是“听见汽车鸣笛声”，1项是“内脏活动”。",[]
562,https://tieba.baidu.com/p/5601697033?pn=1,具有自省能力的程序,建设西路东口,,"３、反射链实验
（1）反射的意义
反射，是人脑的一项基本活动，它的作用就是在一样事物与另一样事物之间建立起联系。反射分为多种类型——非条件反射、条件反射……本文不对反射的类型和生物学原理进行探讨，本文中的反射链仅用于记录因果关系，记录【用户操作事件】与【程序状态变化】之间的因果关系。
（2）反射链的数据结构


（3）反射的建立和巩固过程
退回主界面，点击右上角菜单按钮，选择反射链。

可见程序记录下了用户行为和结果（对系统造成的影响）之间的联系。因为点击按钮的次数为1，所以权值为1。


点击列表项“听见汽车鸣笛声”，然后恢复原状态；再点击一次，现在权值变成了3。

（4）检验反射效果



注意，这里输入的句子是一个命题而不是一句命令，它的意义是判断【文本区域2内的文字是不是“避让车辆”】，得到的结果要么是true要么是false，它不会对程序的运行造成直接的影响。

如图所示，程序对反射表进行查询，根据因果关系反射链的内容，执行了【点击列表的0号项目即“听见汽车鸣笛声”】这一命令（程序内部触发单击事件），最终达到了想要的效果——文本区域2的文字变成了“避让车辆”。
（5）反射链巩固机制
为了避免偶然性，大多数反射程序都要求刺激与反应重复发生多次，才能够建立起稳固的反射链。在本程序中，反射链的巩固次数设为３次。
再次输入目标状态



程序报错：“失败：找不到合适的命令”。
这是为什么？因为【用户点击按钮5】与【文本变成“检测到用户操作和文字改动”】这两个事件只出现了一次，它们之间的因果反射链的权值为1 。而本程序中，【刺激-响应】要重复三次才能建立稳固的反射链",[]
563,https://tieba.baidu.com/p/5601697033?pn=1,具有自省能力的程序,建设西路东口,,"所以我们要再点击按钮5两次。现在再来看看效果

（6）全局函数的设置
为保证操作的通用性，我们需要建立一个全局数组，用于存放指向各种常用函数的指针（Java语言里面叫Method）。意识存储区记录的“事件”，其实就是函数指针与要代入的参数。
附：全局函数代码

（6）状态监视器的设置

状态监视器，就和图形界面编程里面的“事件监听器”差不多。每当一个状态满足时，比如文本区域1的文字变成了“检测到用用户操作和文字改动”，状态监视器就会返回TRUE，然后系统会查找最近一次的用户操作，将用户操作与该状态建立起因果反射联系。


大家注意到没有？前面用户点击按钮6，文本区域的文字变成了红色的，但为什么两者之间没有建立起反射链？


这是因为，我没有设置相应的监听器（注意看代码，我原本设置了监听器，后来注释掉了），这样系统就根本不会注意文本区域2的文字颜色是红色还是其他颜色，更不可能建立相应的反射。
反射学习，是人工智能系统的四大学习过程之一。这个程序启示我们：意识的监视功能，在人工智能的学习方面有着巨大的作用。同理，意识也可以对摸索学习、伴随学习和模仿学习起到影响。",[]
564,https://tieba.baidu.com/p/5601697033?pn=1,具有自省能力的程序,建设西路东口,,"五、总结
1、本程序的意义
有人问：你的第一个模拟意识的演示程序达到什么程度了？
我的回答：
它仅仅把程序运行的经历记录在意识存储区。并且能够应用户要求显示自己的经历、执行一定的命令。
从意识的功能上看，它只模拟了监视功能和控制功能，没有实现产生“自我”的认识，更没有最后抽象出“自我”来。
因此，这个演示程序，与真正的人类意识还相差甚远。
那么有人会问：既然这个程序还远远没有达到意识应达到的水平，那么它是否没有意义呢？
当然不是。
它最重要的意义是向我们显示了模拟意识的基本结构——意识存储区结构。
想要模拟意识，并不需要去探索什么“神秘的意识”，只要在程序内设置一个意识存储区，让它具有意识的功能，让它具有意识的认识，这个存储区，就会成为程序的意识，就会产生程序的自我。
这个演示程序还向我们展示了一些意识操作的程序语句形式。例如，程序如何向意识汇报工作，如何检索意识存储区向外界输出“我知道些什么”，为今后的意识程序设计打下基础。

2、意识≠记忆
有人提出这样的问题：意识是不是关于自身活动的记忆？
我回答不是。
提问的人可能会进一步追问：你曾经说过，模拟意识就是要建立一个意识存储区，那还不是记忆？
我要回答的是：存储区不等于记忆。
记忆是什么？记忆是大脑里保存资料的一种机制。只有保存资料才能算是记忆。但是，大脑的所有神经元几乎工作原理一致，因此它们不分都可以同时担任两种功能——记忆功能和处理信息功能。
在心理学和生物学中，把智能的信息处理区域，也叫做记忆的工作空间。但是那里的信息经常是不做保存的，因此不是严格意义的记忆。
计算机与大脑类似，它的存储器也具有两种功能：记忆功能和信息处理工作区的功能。因此，意识存储区的设置，并不一定是要记忆。它可能仅仅是一个处理信息的功能区，也可以是对保存这些信息的记忆。
同时我还要指出，模拟记忆还有一套模拟记忆的方式，不能简单的把存储了，就以为是模拟记忆了。模拟记忆的问题我们以后会加以讨论，并以演示程序加以演示。
目前人们只需要认识这样一个问题：计算机的存储器存储，不等于记忆。",[]
565,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,think__123,2014-05-25 17:40,为什么加了autoencoder预训练后准确率反而降低了？,[]
566,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,think__123,,"load mnist_uint8;


train_x = double(train_x(1:10000,:)) / 255;
test_x = double(test_x(1:10000,:)) / 255;
train_y = double(train_y(1:10000,:));
test_y = double(test_y(1:10000,:));


rand('state',0)
nn = nnsetup([784 100 784]);
nn.activation_function = 'sigm'; % Sigmoid activation function
nn.learningRate = 1; % Sigm require a lower learning rate
opts.numepochs = 1; % Number of full sweeps through data
opts.batchsize = 100; % Take a mean gradient step over this many samples


nn = nntrain(nn, train_x, train_x, opts);


visualize(nn.W{1}(:,2:end)');


rand('state',0);
nn1 = nnsetup([784 100 10]);
nn1.W{1}=nn.W{1};
nn1.activation_function = 'sigm'; % Sigmoid activation function
nn1.learningRate = 1; % Sigm require a lower learning rate
opts1.numepochs = 10; % Number of full sweeps through data
opts1.batchsize = 100; % Take a mean gradient step over this many samples
nn1 = nntrain(nn1, train_x, train_y, opts1);
[er, bad] = nntest(nn1, test_x, test_y);
fprintf('ex1: %f\n',er);",[]
567,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,think__123,,"不明白为什么啊，
谁解释下，谢谢",[]
568,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,click4i,,貌似网络不够大的话pre-training有时反而会有害。下面图表显示这个crossover的位置大概就在１００个隐藏神经元左右。你可以试着把隐藏神经元的数目增加到５００看有没有帮助。,[]
569,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,Pallashadow,,"784-100-784 是个什么？如果是BP的话这只是一个autoencoder，而不是sparse autoencoder，这样是没有用的。然后输出层是第二层。

后面784-100-10是个BP神经网络？",[]
570,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,think__123,,"总结：
1用autoencoder预训练要加sparse,
2隐藏层层数多、节点多的情况下效果更明显",[]
571,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,半红半绿的青春,,您好，autoencoder一定是对称结构吗？,[]
572,https://tieba.baidu.com/p/3065665929?pn=1,为什么加了autoencoder预训练后准确率反而降低了？,think__123,,autoencoder早过时了,[]
